Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,KO,KO,KO,KO,KO,SPY,SPY,SPY,SPY,SPY
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2000-02-08,0.8565441513249361,0.8725102514835281,0.8358824285030407,0.8631190061569214,408643200,13.93826578484207,14.183334194245885,13.907632233666593,14.014849662780762,8261200,91.48164517686398,91.85893001696826,91.26321711154044,91.7000732421875,4936400
2000-02-09,0.8574835229516531,0.8800243830661588,0.8448043957237307,0.8462130427360535,299364800,14.014847184482374,14.152698140395314,13.907629774327862,13.968896865844727,7948600,91.79934945514681,91.79934945514681,89.76399723382893,89.77392578125,8511500
2000-02-10,0.8480919506026726,0.8556050670691027,0.8264902109325128,0.8527876734733582,302982400,13.968897826879264,14.060798470477154,13.785096539683485,13.892313957214355,8031000,89.99236617267263,90.5880790996762,89.51579583106978,89.95265197753906,6690600
2000-02-11,0.8537267567446581,0.857483315061259,0.8133415227953072,0.817098081111908,212251200,13.70851404084934,13.70851404084934,13.448128857950525,13.616613388061523,7688600,90.13139139719513,90.19096270677689,87.7088248075371,88.12582397460938,9849800
2000-02-14,0.8213241604712045,0.8706320097481809,0.8161589053954462,0.8701624274253845,367539200,13.540029970658018,13.540029970658018,13.187744123005151,13.264328002929688,7134000,88.82081902411676,88.82081902411676,87.88753521143322,88.64210510253906,8528800
2000-02-15,0.8659365237147286,0.9011565075954543,0.8654669413178775,0.8941121697425842,485744000,13.264326063470808,13.66256218084984,13.049891231035945,13.647245407104492,7850800,88.48320414439324,89.73420097138982,87.55984934351481,89.64484405517578,11078300
2000-02-16,0.8847199669027801,0.8875381633308296,0.8424564502497475,0.8574833869934082,378246400,13.585976580616475,13.585976580616475,13.049889567852578,13.126473426818848,6869200,89.19812987348159,89.55555782043677,88.19534591119067,88.32441711425781,8845400
2000-02-17,0.8654668174885731,0.8678146288202248,0.8499702996596452,0.8631190061569214,289497600,13.126472436683864,13.126472436683864,12.544435152443507,12.820137023925781,11661000,89.23782355874272,89.23782355874272,87.82796920345328,87.86768341064453,7584200
2000-02-18,0.86124067354653,0.8668754608476252,0.8330641789659929,0.8358824253082275,233441600,12.820137967158407,12.820137967158407,12.437218673037785,12.590386390686035,11443400,88.24493296140886,88.24493296140886,85.54436795628924,85.9812240600586,9409200
2000-02-22,0.8274293907426276,0.8786155196483832,0.8016015100469094,0.8551355004310608,422296000,12.590385637421539,12.896721054390433,12.375950845543313,12.682286262512207,10543000,85.90180944507667,86.63652210098694,84.84938320823223,85.76280975341797,16415400
2000-02-23,0.850791329825392,0.8941117660466007,0.8340030394220038,0.8734491467475891,473099200,12.605700863861456,12.605700863861456,12.253415177508097,12.5597505569458,11021600,86.17976948543871,87.35133778028684,85.46491425468392,86.77548217773438,12119000
2000-02-24,0.8814332116595842,0.8950515050290665,0.8396392167368906,0.8655840754508972,376432000,12.375950601498785,12.375950601498785,11.839863632374456,12.207466125488281,15451600,86.85493660596752,87.07336465870316,84.57137060009504,85.02808380126953,17375000
2000-02-25,0.862649353429297,0.8790850345762917,0.8274293273036323,0.8293075561523438,249144000,12.2074674562251,12.421902267250383,11.778597834174532,11.93176555633545,10905200,85.90178048913845,86.87477800276946,84.5912124095538,84.72028350830078,10559900
2000-02-28,0.8274294414104082,0.8640581191447242,0.81428073417288,0.850909411907196,328328000,11.931769325101634,12.176837757966364,11.65606733812881,12.08493709564209,10790800,84.7500957912869,86.85494821721856,84.33309672577212,86.49752044677734,13397800
2000-02-29,0.8532571834062773,0.8809633436519391,0.8457433644772172,0.8612406849861145,368961600,11.962398909051497,11.962398909051497,11.671380241609784,11.916448593139648,10346200,86.45779263165497,87.33150482177734,86.25922167935444,87.33150482177734,8242500
2000-03-01,0.8908251571431863,0.9922574586653234,0.8903555747653847,0.9791087508201599,1077003200,12.054301030495589,12.590388115714578,12.054301030495589,12.49848747253418,15612200,87.45065729903314,88.3243695881243,87.19251503180166,87.9669418334961,6868000
2000-03-02,0.9542207471802681,0.9612642811981237,0.9067911281623068,0.9166528582572937,311259200,12.498485152006749,12.697603175261758,12.10024910549673,12.161516189575195,11358600,88.12578235628803,88.4037816697148,87.27192732219149,88.02649688720703,7600200
2000-03-03,0.9382540891080342,0.9634954767323372,0.9016262542154762,0.9617341160774231,323366400,12.16151487916485,12.345316111595553,12.023663954841822,12.284049034118652,9010600,89.23778077117947,90.05192162823741,88.78106760746404,89.67463684082031,12770300
2000-03-06,0.9467073534754371,0.9701873848541944,0.9391934304460654,0.944359540939331,210560000,12.13088166956999,12.13088166956999,11.839863043658587,12.008347511291504,7866000,89.47609048068843,89.8136611726928,88.16552191173028,88.80094909667969,11967100
2000-03-07,0.9499934602326165,0.9575073763734983,0.9100777745271822,0.9232264757156372,273011200,12.008353377526888,12.008353377526888,10.98212930062089,11.548850059509277,23440200,88.95979337090981,89.05907885458271,85.92165757051937,87.08329772949219,20062000
2000-03-08,0.9232268099650702,0.9312103111364061,0.8908250286696224,0.9166528582572937,271230400,11.548847381692184,11.778598987428765,11.242511907376741,11.640748023986816,14441600,86.71594069145587,87.58965294023628,85.80251424954906,86.97408294677734,11808500
2000-03-09,0.9081998671137976,0.9391929012067272,0.888477209630414,0.9185311794281006,276718400,11.640750558618556,11.65606733566937,11.242514355297395,11.456949234008789,12389400,87.21234730650285,89.5157699584961,86.49749200071184,89.5157699584961,5500900
2000-03-10,0.9143047300751886,0.9612639479710976,0.9091386242385188,0.9448282718658447,248606400,11.426313819466056,11.426313819466056,10.79832606263213,11.150611877441406,14059200,89.0790056063595,90.23071811754293,88.66200624886206,89.03929138183594,7924600
2000-03-13,0.9175920361090213,0.9504634001885494,0.8978685756346375,0.9114868640899658,303956800,10.900319393702915,10.900319393702915,10.6082092830113,10.761951446533203,15646400,86.85493273127577,89.25764120418029,86.2195056971192,88.06621551513672,10540500
2000-03-14,0.9107823782268395,0.9335580720462604,0.8565440694281357,0.8584223985671997,428579200,10.761950714419587,10.90031865217641,10.546711700131194,10.65433120727539,11162000,88.50308463121922,89.01936917248278,86.51737485712859,86.81523132324219,8263900
2000-03-15,0.8687535255325419,0.9035039113264416,0.8574830515133713,0.8734491467475891,443609600,10.700449268075388,11.761269669651828,10.700449268075388,11.699772834777832,22138200,86.97410774486748,89.23781739850102,86.45782308702124,88.8406753540039,10300800
2000-03-16,0.8814331551532473,0.9166531434849495,0.8603009414574937,0.913365364074707,378100800,11.945764903447136,12.268623414351113,11.945764903447136,12.237874984741211,17610200,89.99237686147453,93.30851254900017,89.51580646326724,92.99079895019531,25601400
2000-03-17,0.9025650131030968,0.939192831516266,0.8988075524009652,0.9391928315162659,305043200,12.237872402783266,12.283995037467122,11.991885017802698,12.08413028717041,14530800,92.8886972360031,94.28222677019087,92.64980645871375,93.6053695678711,10272900
2000-03-20,0.927923504322289,0.948585230046379,0.9194704193009761,0.9241661429405212,204489600,12.053383079735008,12.053383079735008,11.822769883056404,11.94576358795166,6755200,93.56554511674912,93.86415855861108,92.23173840976567,93.12757873535156,12502300
2000-03-21,0.9208789338711684,1.0274772205677154,0.9138354003494092,1.0138590335845947,524328000,11.94576411964619,12.222499967977763,11.65365405751842,12.161003112792969,8575800,92.70951909263813,95.3970400455061,92.05256952638152,95.03870391845703,13612600
2000-03-22,0.9976580817507755,1.0847685524141044,0.9885006757192539,1.0833590030670166,567996800,12.053383815810975,12.053383815810975,11.361544183525906,11.576783180236816,11884200,95.27759925132241,96.09380935773784,94.72018747133139,95.61602783203125,8260000
2000-03-23,1.066923365147737,1.129849498656806,1.0518964309179477,1.0617581605911255,562564800,11.57678416561573,11.899642688162784,11.423042012021897,11.561409950256348,10333800,95.01878167643396,97.76602489272305,95.01878167643396,97.24842834472656,11654500
2000-03-24,1.070210263588987,1.081480739318388,1.0180850280966651,1.04203462600708,446913600,11.561409950256348,11.607532596334499,11.407667796662514,11.561409950256348,8769200,97.38775554652324,99.21925054044804,96.65117603809696,97.82572174072266,11462900
2000-03-27,1.0340522602228093,1.0875861541579,1.0284165696708183,1.0486096143722534,279182400,11.5614118628739,11.592160298679415,11.13093376159668,11.13093376159668,10535400,97.706328736858,97.96512708110802,96.71095048974249,96.79058074951172,8798600
2000-03-28,1.0312340993468643,1.0669236676210028,1.0302949345006227,1.0453227758407593,202966400,11.130934930445424,11.43841932078922,11.038689613342285,11.038689613342285,13673000,96.35260730722891,97.45747708110312,95.9345484738711,96.23316192626953,6334400
2000-03-29,1.0472009662091464,1.0476704482531158,1.0055239015558726,1.0213730335235596,239836800,11.146304353078207,11.576782314300537,11.146304353078207,11.530659675598145,16292600,96.55166290150765,97.13893590266116,95.33730178047838,96.33267974853516,6747500
2000-03-30,1.0035274447106766,1.0345212708650422,0.9424803611293645,0.9448282718658447,414400000,11.592156686377802,12.283996276413612,11.592156686377802,11.94576358795166,18795200,95.65585519246265,96.78063267807643,93.72482127910806,94.72019958496094,9491900
2000-03-31,0.9575076519989612,1.0312337745951212,0.9467067580851085,1.020433783531189,404633600,11.945768327116173,11.976516765538609,11.546038627624512,11.546038627624512,8857000,95.31741500435922,97.02946548271655,94.5609275836897,95.79519653320312,9249100
2000-04-03,1.01808530249163,1.0481400797315041,0.9725348082076778,1.0016496181488037,328563200,11.622910256621502,12.28400171301664,11.622910256621502,12.13025951385498,14186800,95.63592786552492,96.35260009765625,94.72018001335711,96.35260009765625,8508200
2000-04-04,0.9964845489542957,0.9993019433191163,0.8772069960358252,0.9565688371658325,660329600,12.130256943031256,12.883593559265137,11.85352104319024,12.883593559265137,27390200,96.67114162524474,97.4674442745466,90.07178341915565,95.63594818115234,19585500
2000-04-05,0.9502285232515396,0.9983624644660246,0.9316798719562633,0.979578971862793,457665600,12.529986198805762,12.529986198805762,11.653655875699101,11.715152740478516,20256600,94.20258628867589,96.07389717437655,94.0433257877652,95.03870391845703,8387200
2000-04-06,0.9814569739555541,1.0105717690220437,0.9260438735127395,0.9406021237373352,259627200,11.715153756688853,11.792024844331168,11.00793975037955,11.253927230834961,20675000,95.71558429637612,96.63133239904528,94.91928159840295,95.8648910522461,6378500
2000-04-07,0.9560990005942379,0.990848594013521,0.9429502943085608,0.9899095296859741,242435200,11.253926995965237,11.423043385248867,11.007939520643593,11.361546516418457,12374000,96.55167614680599,96.91001226446424,95.87481903567374,96.4720458984375,6023600
2000-04-10,0.9894398399081509,0.997423340416954,0.9373146027484849,0.9391928315162659,212262400,11.361547170745002,11.60753466023339,11.03868859079149,11.069437026977539,12903000,96.67113038879609,97.53710941925586,95.75538244853978,96.09381103515625,9624200
2000-04-11,0.9279231792319254,0.9382535870497198,0.8870675187925141,0.897398829460144,541822400,11.238549488901302,11.745898508236108,11.238549488901302,11.60753059387207,12096400,95.55628047572979,96.59147351421687,94.52108743724273,95.81507873535156,9006400
2000-04-12,0.8941118623905212,0.8941118623905212,0.7879831172085094,0.8208544254302979,941136000,11.730528384139857,12.284000234505566,11.730528384139857,11.93039321899414,15586400,95.79520805308361,96.29289720547911,93.10768663014798,93.18731689453125,10779200
2000-04-13,0.8377607035275851,0.9016259565383596,0.8152197988066203,0.8551355004310608,529827200,11.930388051996786,11.96113647481121,11.592155401038115,11.622903823852539,8892800,93.9438129289518,94.38177942279307,91.59471991653047,91.8933334350586,12225800
2000-04-14,0.8213241508886077,0.8865980993290974,0.8189762894603527,0.8405780792236328,667620800,11.622906811693882,11.699777888490798,11.330796719865596,11.561409950256348,9488200,90.85807374645681,90.97751906689476,85.04506815181058,86.6376724243164,29604000
2000-04-17,0.8227337800261331,0.9312104156452505,0.8194459511116002,0.9307408332824707,409561600,11.561411985417003,11.96114165512557,11.376921368628434,11.93039321899414,10710200,86.12011214979589,89.66365814208984,85.80159116172452,89.66365814208984,23918200
2000-04-18,0.9279236242505513,0.9532818794250489,0.8969296773834169,0.9532818794250488,390924800,11.930394101571913,12.08413629360248,11.40767064866799,11.961142539978027,13001000,89.54421612547507,92.03266143798828,89.04652706297244,92.03266143798828,11069200
2000-04-19,0.9481156418191158,0.9786390960173849,0.8997468547848877,0.9100781679153442,520150400,11.961140338165787,12.222502016506171,11.792023958063186,12.099508285522461,10073200,92.052583892689,92.45073520710373,90.79840725228254,91.17665100097656,6553700
2000-04-20,0.9293321269931399,0.9373148268774962,0.8795546889696743,0.8931729793548584,722120000,12.099506257608175,12.161003112792969,11.807396195480404,12.161003112792969,8278600,91.45531778944829,91.69420847588133,90.69883061574367,91.61457824707031,8537600
2000-04-24,0.8640582929682444,0.9053827524185181,0.8621800634826702,0.9053827524185181,443620800,12.161003022710382,12.406990441627407,12.053383526934184,12.207125663757324,9377600,90.14145822642348,91.2960970464616,89.50441611881625,90.6192398071289,12893100
2000-04-25,0.9175923916939079,0.9673698419531135,0.9171228091950852,0.9640820622444153,391641600,12.207130873557364,12.422369956970215,11.85352380795054,12.422369956970215,8711600,92.13226452247928,94.38182067871094,92.01281906285635,94.38182067871094,14102000
2000-04-26,0.9514024645055834,0.9617337770596257,0.9016259363861077,0.9114868640899658,366912000,12.330119464551151,12.330119464551151,12.022635188627183,12.161003112792969,9536200,94.26236700846354,94.76005638020834,93.00818979166667,93.31675720214844,7711100
2000-04-27,0.8804936067395468,0.9542206284843199,0.8759149540733198,0.9523414969444275,326603200,12.084129713977557,12.084129713977557,11.669026021512678,11.868890762329102,9023200,91.0970069153668,93.86415813067187,91.0970069153668,93.00813293457031,15595300
2000-04-28,0.9551603749996692,0.957977769909757,0.9114872929666784,0.9321498274803162,249580800,11.868891206367936,11.899639629182362,11.49991013259484,11.622903823852539,7568800,93.64518574458526,94.19264378199514,92.41091671478843,92.43082427978516,8743400
2000-05-01,0.9382534124510015,0.940132543558937,0.9157134695522287,0.934027373790741,226195200,11.561411306020375,11.561411306020375,11.376920700073242,11.376920700073242,7754000,93.36649173683072,94.59080714020281,92.9086176835371,93.68501281738281,7328300
2000-05-02,0.9260445761572976,0.9485854389617204,0.882841882761564,0.8856592774391174,236432000,11.376920700073242,11.699779260480726,11.300049614261937,11.376920700073242,9209400,92.68964615596033,93.72483979859562,91.81371307373047,91.81371307373047,9411900
2000-05-03,0.8936424490425484,0.9110172959871012,0.8386998123638185,0.8645276427268982,489798400,11.376921368628434,12.00726430932271,11.346172932497005,11.93039321899414,14397400,91.73404456455374,91.73404456455374,89.04652372770157,89.66365814208984,12630700
2000-05-04,0.8649973768288982,0.8659365416420439,0.8307164567154799,0.8316556215286255,399515200,11.93039321899414,12.099509617716997,11.638283075745573,11.93039321899414,6842400,90.45999106503415,90.68892810228061,89.66368832678562,90.34054565429688,5963600
2000-05-05,0.8325946400499206,0.8621798831566517,0.8318903166797273,0.8499703407287598,284076800,11.807396390998505,11.807396390998505,11.49991210998292,11.576783180236816,5999200,89.86274253135929,91.73405351894186,89.78311227656853,91.43544006347656,7862400
2000-05-08,0.8422216191392098,0.8541964211077875,0.8264903086516044,0.827429473400116,184900800,11.715154166074143,11.93039321899414,11.715154166074143,11.93039321899414,6013000,90.93775620439067,91.33590750125752,90.36043682393371,90.7486343383789,5064100
2000-05-09,0.8288379889058713,0.8358823248775553,0.7879831776482122,0.792209267616272,327140800,12.28400197477624,12.606860599895516,12.28400197477624,12.422369956970215,22386000,91.13679584703947,91.35577897380169,89.35506949747415,90.02197265625,5620300
2000-05-10,0.7818780549738852,0.7889223918367247,0.7419623530511942,0.746189296245575,535091200,12.422366838624491,13.037335494001942,12.422366838624491,12.991212844848633,21062000,89.50440704207615,89.80302049973433,87.75254142381488,87.9914321899414,10293900
2000-05-11,0.7616860183016375,0.7832877628976621,0.7438416353289593,0.7724868655204773,499744000,13.037330387075418,13.237195121782943,13.037330387075418,13.175698280334473,15919400,89.26551063839669,90.14144339220789,88.6284686356249,90.00209045410156,7091100
2000-05-12,0.7964361853086832,0.8302466595347441,0.7871609576509166,0.8086457252502441,306913600,13.037336760160455,13.037336760160455,12.66835553109931,12.852846145629883,7498200,90.34051236542882,91.39561310482233,90.22106699870503,90.97755432128906,5960800
2000-05-15,0.8119329406978002,0.8119329406978002,0.7522937695004923,0.7588685750961304,678932800,12.852842570502977,12.975836279311618,12.545358298481375,12.729848861694336,8056600,90.93773481927397,92.75927657408211,90.45995337538987,92.55024719238281,4441300
2000-05-16,0.7852830311081975,0.819446081359791,0.772017352330301,0.794087827205658,440451200,12.483859874584056,12.483859874584056,11.961136677865019,12.038007736206055,16476600,93.36646807767708,94.10304788980375,92.57016557808069,93.44609832763672,8192200
2000-05-17,0.7785911235101565,0.7790607058678715,0.7541719882172365,0.7616859078407288,398092800,12.03800708148146,12.09950392480959,11.807393919000972,11.868890762329102,8448600,92.80906304727971,93.127584070179,92.0326680539627,92.47063446044922,5907200
2000-05-18,0.773895470023232,0.7884528745897333,0.7560510891860894,0.7569902539253235,373777600,11.868893050665198,12.268622609366357,11.853518836869,12.161003112792969,8098600,92.76924389387695,93.20721028135877,91.33589935302734,91.33589935302734,4325600
2000-05-19,0.745719670392034,0.745719670392034,0.7015770308203806,0.7062735557556152,740667200,12.16100658221489,12.376245636767365,12.068761273120971,12.314748764038086,10053600,90.8182821789075,91.24629468808034,89.44466063784117,89.90253448486328,6518400
2000-05-22,0.7043954417124203,0.7043954417124203,0.6461649692458868,0.6757493615150452,755507200,12.314744655359835,12.468486785888672,12.161002524830998,12.468486785888672,9716400,89.98223396243394,90.1215869796324,87.27480391400672,89.22574615478516,10839400
2000-05-23,0.6799762896386677,0.7015771790240961,0.6433475605791869,0.6447562575340271,517585600,12.345492448806763,12.345492448806763,12.222498750686645,12.299369812011719,7210000,89.4646330398062,89.70352391574693,87.63313632426055,87.9118423461914,7979200
2000-05-24,0.6475737430300947,0.6743406943412409,0.6236241358687471,0.6588441729545593,678462400,12.345494002209863,13.052707855387514,12.345494002209863,12.96046257019043,10788000,87.91182410908254,89.62387503149675,86.95626080354904,89.34516906738281,11081500
2000-05-25,0.6649494511183771,0.696177287666102,0.6461650987569172,0.6556742191314697,406750400,12.96046257019043,13.021959426988486,12.791346213995773,12.96046257019043,7731800,89.62386735921758,90.34053977701676,87.73264847891424,87.8122787475586,8278900
2000-05-26,0.661191828202115,0.6752796992559356,0.6405301055309657,0.6489822864532471,181148800,13.098833326621564,13.529311417167813,13.098833326621564,13.42169189453125,12380200,88.429439244063,88.98685128792472,87.48382952679758,87.9118423461914,4814000
2000-05-30,0.6583745147919553,0.6621310735429725,0.6142327675796921,0.6579049825668335,713059200,13.421689374264322,13.529308876692557,13.052708223081797,13.252573013305664,7451200,89.185905590392,91.05721700233325,88.84747693078559,90.77851104736328,5362700
2000-05-31,0.6527396475285769,0.6856110122777892,0.6297292106841184,0.6311379075050354,433507200,13.252574226057781,13.252574226057781,12.975838337346596,13.1295804977417,5541000,90.818293832324,91.73404164387308,90.51968041551451,90.97755432128906,6056500
2000-06-01,0.6142328386219169,0.6729319976190439,0.6039015234074214,0.6696450710296631,903840000,13.129582474489167,13.437066841573222,13.052711382718153,13.098834037780762,5993800,91.53496672599547,92.64979015719507,91.0970003780242,92.57015991210938,8961600
2000-06-02,0.7043955743798814,0.7494764946885976,0.6687059523672425,0.6954729557037354,792848000,13.098829593726485,13.098829593726485,12.822093757239307,12.929713249206543,6324800,94.87943522457944,94.9789730290534,93.95373364297161,94.18267059326172,8962200
2000-06-05,0.7011075003018458,0.715664902912491,0.6738709741483287,0.6860805153846741,323668800,12.929716409398958,13.006587493878143,12.729851589753077,12.791348457336426,4837400,93.94378328769007,94.42156476658486,93.56553961689835,93.72480010986328,6998100
2000-06-06,0.691011851396989,0.7269353502890044,0.678567468496485,0.6978205442428589,525481600,12.77597529637943,12.77597529637943,12.560736242048128,12.745226860046387,6609200,93.4062699760891,94.14284968391419,92.9483961036573,93.30673217773438,4858900
2000-06-07,0.703456335591964,0.7288137863222068,0.6884285444802676,0.7255268096923828,337019200,12.760592968958727,13.098825553678116,12.760592968958727,13.037328720092773,6865200,93.40630017181664,94.28223308050376,93.00814884968614,93.9537582397461,4919500
2000-06-08,0.733510050803195,0.7400839515568806,0.699698724136985,0.7123778462409973,238526400,13.037335494001942,13.037335494001942,12.760599599082088,12.991212844848633,7779000,93.96370055801792,94.12296106743828,93.0479526288508,93.58545684814453,5723100
2000-06-09,0.7269353566258404,0.7358579725220652,0.7090910276834046,0.7194223403930664,252358400,12.991211183609503,13.129579113375756,12.822094825006301,12.868217468261719,4966000,93.9636717084577,94.26228507193797,92.76921825453663,93.3863525390625,3085300
2000-06-12,0.7241178559189162,0.7245874381733997,0.6827935140411844,0.6851413249969482,290337600,12.868216367345525,13.144952203202418,12.852842154242364,12.945087432861328,4122600,93.62527253362411,93.62527253362411,92.29146575927734,92.29146575927734,3678900
2000-06-13,0.6851415953079191,0.7114390144674198,0.6626007353497193,0.7100303173065186,351456000,13.033318938360281,13.326375813897375,13.033318938360281,13.172135353088379,5626200,92.25165657852757,94.1229676960031,92.13221118805042,94.02342987060547,6558700
2000-06-14,0.7114386731785218,0.7231786799654956,0.6771586197797251,0.6795064806938171,277446400,13.172124507292262,13.357212907863113,12.925339973197794,13.079580307006836,10165800,94.44146888489402,94.83962010278987,93.76461181447108,94.18267059326172,6420500
2000-06-15,0.6856109289164813,0.701577027023402,0.6687056662709165,0.6940639615058899,248572800,13.280098732685882,13.850788225263557,13.280098732685882,13.789092063903809,20672400,94.36191310210711,94.76006463418352,93.54570246135049,94.38182067871094,5881200
2000-06-16,0.7025161192044698,0.7043952507556307,0.6691752273945504,0.6851413249969482,303564800,13.789097508868656,13.866217741021165,13.604008951702633,13.696553230285645,14330400,94.70371762716651,94.70371762716651,93.14727220472255,93.6062240600586,5567900
