Ticker,CDP,CDP,CDP,CDP,CDP,CDT,CDT,CDT,CDT,CDT
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,
2000-02-24,2.481229305267334,2.481229305267334,2.461844701319933,2.481229305267334,1700,,,,,
2000-02-25,2.461844183149792,2.461844183149792,2.4424595832824707,2.4424595832824707,4100,,,,,
2000-02-28,2.4618453979492188,2.4618453979492188,2.4618453979492188,2.4618453979492188,2600,,,,,
2000-02-29,2.461843546046767,2.519997330599053,2.442458951196005,2.500612735748291,22400,,,,,
2000-03-01,2.500613909214735,2.500613909214735,2.461844701319933,2.481229305267334,6000,,,,,
2000-03-02,2.481228783017113,2.481228783017113,2.4424595832824707,2.4424595832824707,9500,,,,,
2000-03-03,2.4424607885165477,2.4618453979492188,2.4424607885165477,2.4618453979492188,6300,,,,,
2000-03-06,2.442460097372532,2.481229305267334,2.423075493425131,2.481229305267334,6100,,,,,
2000-03-07,2.461844402313232,2.48122900390625,2.4230751991271973,2.4230751991271973,25600,,,,,
2000-03-08,2.4230751991271973,2.4230751991271973,2.4230751991271973,2.4230751991271973,2800,,,,,
2000-03-09,2.4036905975341796,2.461844402313232,2.4036905975341796,2.4230751991271973,55800,,,,,
2000-03-10,2.40369088947773,2.481229305267334,2.40369088947773,2.481229305267334,15300,,,,,
2000-03-13,2.461844183149792,2.481228783017113,2.4424595832824707,2.4424595832824707,2500,,,,,
2000-03-14,2.461844183149792,2.481228783017113,2.4036903835478283,2.4424595832824707,23700,,,,,
2000-03-15,2.4424607885165477,2.4618453979492188,2.4230761790838766,2.4618453979492188,4700,,,,,
2000-03-16,2.4618453979492188,2.4618453979492188,2.4618453979492188,2.4618453979492188,800,,,,,
2000-03-17,2.48123000738189,2.48123000738189,2.4424607885165477,2.4618453979492188,14900,,,,,
2000-03-20,2.461844183149792,2.481228783017113,2.4424595832824707,2.4424595832824707,11400,,,,,
2000-03-21,2.4424599023965685,2.51999831199646,2.4424599023965685,2.51999831199646,26000,,,,,
2000-03-22,2.519999226247232,2.519999226247232,2.4424607885165477,2.4618453979492188,6100,,,,,
2000-03-23,2.481229305267334,2.500613909214735,2.481229305267334,2.481229305267334,31300,,,,,
2000-03-24,2.539382582619077,2.539382582619077,2.4424595832824707,2.4424595832824707,9200,,,,,
2000-03-27,2.442460097372532,2.500613909214735,2.442460097372532,2.481229305267334,7900,,,,,
2000-03-28,2.442460097372532,2.519998513162136,2.442460097372532,2.481229305267334,31400,,,,,
2000-03-29,2.462167367339134,2.5415921211242676,2.462167367339134,2.5415921211242676,11100,,,,,
2000-03-30,2.541592575433686,2.541592575433686,2.5217363834381104,2.5217363834381104,11000,,,,,
2000-03-31,2.5614479170500775,2.6607288440675223,2.5415917316465886,2.6011602878570557,53700,,,,,
2000-04-03,2.5813044980168343,2.6011606864631176,2.5415921211242676,2.5415921211242676,15800,,,,,
2000-04-04,2.5614481247388396,2.6011604987657986,2.5415919377253604,2.5813043117523193,19600,,,,,
2000-04-05,2.5614466667175293,2.5813028424285176,2.5415904910065406,2.5614466667175293,32800,,,,,
2000-04-06,2.5614479170500775,2.6011602878570557,2.5614479170500775,2.6011602878570557,3900,,,,,
2000-04-07,2.621015193850495,2.621015193850495,2.5614466667175293,2.5614466667175293,24500,,,,,
2000-04-10,2.601159843531522,2.6607283895665947,2.5415912974964487,2.621016025543213,12600,,,,,
2000-04-11,2.6607288440675223,2.6607288440675223,2.6011602878570557,2.6011602878570557,10200,,,,,
2000-04-12,2.6408726586640334,2.6607288440675223,2.5614479170500775,2.6011602878570557,19500,,,,,
2000-04-13,2.5614474795081397,2.621016025543213,2.5614474795081397,2.621016025543213,16400,,,,,
2000-04-14,2.6210164732605445,2.6210164732605445,2.5415917316465886,2.6011602878570557,10800,,,,,
2000-04-17,2.621016025543213,2.7004407535899766,2.5415912974964487,2.621016025543213,60700,,,,,
2000-04-18,2.640872207554904,2.640872207554904,2.601159843531522,2.621016025543213,14500,,,,,
2000-04-19,2.5813043117523193,2.6011604987657986,2.5813043117523193,2.5813043117523193,9200,,,,,
2000-04-20,2.621016025543213,2.621016025543213,2.601159843531522,2.621016025543213,8100,,,,,
2000-04-24,2.5813036615198306,2.640872207554904,2.5813036615198306,2.621016025543213,15200,,,,,
2000-04-25,2.6408722400665283,2.6408722400665283,2.621016057810389,2.6408722400665283,5700,,,,,
2000-04-26,2.6607288942269403,2.799722194671631,2.6607288942269403,2.799722194671631,11700,,,,,
2000-04-27,2.799721267488268,2.819577446690312,2.660728013073957,2.680584192276001,19500,,,,,
2000-04-28,2.720296892566957,2.7401530742645264,2.700440710869388,2.7401530742645264,5100,,,,,
2000-05-01,2.7401532018688366,2.819577932357788,2.7401532018688366,2.819577932357788,25800,,,,,
2000-05-02,2.8195787265382966,2.8791472911834717,2.8195787265382966,2.8791472911834717,17500,,,,,
2000-05-03,2.8592910766601562,2.8791472646925187,2.819578700595432,2.8592910766601562,35100,,,,,
2000-05-04,2.8592902976022643,2.8592902976022643,2.7798655671133123,2.819577932357788,26700,,,,,
2000-05-05,2.8394348886277943,2.8592910766601562,2.740153948465983,2.8592910766601562,12600,,,,,
2000-05-08,2.8195778676441736,2.839434049810682,2.740153138978141,2.7798655033111572,7400,,,,,
2000-05-09,2.779865831761927,2.8592905698122677,2.779865831761927,2.8394343852996826,16100,,,,,
2000-05-10,2.819577932357788,2.8592902976022643,2.819577932357788,2.819577932357788,17500,,,,,
2000-05-11,2.8394348886277943,2.8592910766601562,2.819578700595432,2.8592910766601562,10000,,,,,
2000-05-12,2.819578380449444,2.819578380449444,2.779866008893818,2.799722194671631,34400,,,,,
2000-05-15,2.839434049810682,2.839434049810682,2.7798655033111572,2.7798655033111572,1900,,,,,
2000-05-16,2.779866008893818,2.799722194671631,2.760009823116005,2.799722194671631,2500,,,,,
2000-05-17,2.839434114980026,2.8592902976022643,2.819577932357788,2.819577932357788,2000,,,,,
2000-05-18,2.7997217497355504,2.819577932357788,2.7997217497355504,2.819577932357788,1800,,,,,
2000-05-19,2.779866008893818,2.799722194671631,2.7401536373381923,2.799722194671631,36200,,,,,
2000-05-22,2.779866008893818,2.799722194671631,2.779866008893818,2.799722194671631,6400,,,,,
2000-05-23,2.819578380449444,2.819578380449444,2.779866008893818,2.799722194671631,20700,,,,,
2000-05-24,2.7997216854776656,2.839434049810682,2.760009321144649,2.7798655033111572,55400,,,,,
2000-05-25,2.819578380449444,2.819578380449444,2.760009823116005,2.799722194671631,11100,,,,,
2000-05-26,2.779865437659664,2.779865437659664,2.7401530742645264,2.7401530742645264,2800,,,,,
2000-05-30,2.700440710869388,2.7401530742645264,2.700440710869388,2.7401530742645264,269100,,,,,
2000-05-31,2.7600100040435787,2.7600100040435787,2.7202976298846786,2.760010004043579,10000,,,,,
2000-06-01,2.7202970192465985,2.819577932357788,2.7202970192465985,2.819577932357788,18900,,,,,
2000-06-02,2.779865831761927,2.899002938837438,2.779865831761927,2.8394343852996826,19300,,,,,
2000-06-05,2.819578200787097,2.8592905698122677,2.819578200787097,2.8394343852996826,15900,,,,,
2000-06-06,2.8394348886277943,2.8592910766601562,2.8394348886277943,2.8592910766601562,33200,,,,,
2000-06-07,2.8592905698122677,2.8592905698122677,2.8394343852996826,2.8394343852996826,4700,,,,,
2000-06-08,2.8394348886277943,2.8592910766601562,2.8394348886277943,2.8592910766601562,4300,,,,,
2000-06-09,2.8592910766601562,2.8592910766601562,2.8394348886277943,2.8592910766601562,5500,,,,,
2000-06-12,2.8394343852996826,2.8592905698122677,2.8394343852996826,2.8394343852996826,17900,,,,,
2000-06-13,2.8592905698122677,2.8592905698122677,2.779865831761927,2.8394343852996826,19200,,,,,
2000-06-14,2.8394348886277943,2.8592910766601562,2.8394348886277943,2.8592910766601562,14200,,,,,
2000-06-15,2.8592910766601562,2.8592910766601562,2.8394348886277943,2.8592910766601562,7300,,,,,
2000-06-16,2.859291102968413,2.8791472911834717,2.859291102968413,2.8791472911834717,62200,,,,,
2000-06-19,2.859291102968413,2.89900347939853,2.8195787265382966,2.8791472911834717,12300,,,,,
2000-06-20,2.8791472911834717,2.9387158558286472,2.7798663501081795,2.8791472911834717,27800,,,,,
2000-06-21,2.89900266284674,2.89900266284674,2.819577932357788,2.819577932357788,21900,,,,,
2000-06-22,2.8592899531534273,2.8990023136138916,2.839433772923195,2.8990023136138916,7300,,,,,
2000-06-23,2.8990034527248807,2.8990034527248807,2.819578700595432,2.8592910766601562,13800,,,,,
2000-06-26,2.839434914753355,2.9188596676135887,2.839434914753355,2.8791472911834717,9400,,,,,
2000-06-27,2.879148048608481,2.9387166289245186,2.879148048608481,2.91886043548584,21500,,,,,
2000-06-28,2.939946312043402,2.939946312043402,2.919670820236206,2.919670820236206,23700,,,,,
2000-06-29,2.9602205753326416,2.9602205753326416,2.9399450919399523,2.9602205753326416,13600,,,,,
2000-06-30,2.960223051966453,2.9804985523223877,2.919672051254584,2.9804985523223877,44200,,,,,
2000-07-03,2.9804985523223877,2.9804985523223877,2.9804985523223877,2.9804985523223877,0,,,,,
2000-07-05,2.9399450919399523,2.9602205753326416,2.919669608547263,2.9602205753326416,138800,,,,,
2000-07-06,2.9804985523223877,2.9804985523223877,2.8791210505427145,2.9804985523223877,43100,,,,,
2000-07-07,2.980496058725331,2.980496058725331,2.9602205753326416,2.9602205753326416,18400,,,,,
2000-07-10,2.960223051966453,2.9804985523223877,2.960223051966453,2.9804985523223877,9100,,,,,
2000-07-11,3.0007740526783224,3.0007740526783224,2.9804985523223877,2.9804985523223877,8300,,,,,
2000-07-12,3.0007740526783224,3.0007740526783224,2.960223051966453,2.9804985523223877,2800,,,,,
2000-07-13,2.980496147334976,3.0210471153259277,2.980496147334976,3.0210471153259277,7100,,,,,
2000-07-14,3.000771999359131,3.021047485841287,2.9804965128769747,3.000771999359131,23100,,,,,
2000-07-17,3.0413250533901914,3.0413250533901914,2.960223051966453,2.9804985523223877,15800,,,,,
2000-07-18,3.0007716313304518,3.0210471153259277,2.980496147334976,3.0210471153259277,110500,,,,,
2000-07-19,3.061600553746126,3.061600553746126,2.9804985523223877,2.9804985523223877,11600,,,,,
2000-07-20,3.000771999359131,3.000771999359131,2.9804965128769747,3.000771999359131,11500,,,,,
2000-07-21,2.980496766490321,3.142700672149658,2.980496766490321,3.142700672149658,45300,,,,,
2000-07-24,3.1021502381128983,3.1021502381128983,3.0413237628557823,3.0615992546081543,11500,,,,,
2000-07-25,3.041322508903399,3.041322508903399,2.9602205753326416,2.9602205753326416,10000,,,,,
2000-07-26,2.9399450919399523,3.00077154211802,2.9399450919399523,2.9602205753326416,3700,,,,,
2000-07-27,2.9602206633395,3.0210471153259277,2.9602206633395,3.0210471153259277,9000,,,,,
2000-07-28,3.021047485841287,3.021047485841287,2.939945539912662,3.000771999359131,13400,,,,,
2000-07-31,3.0007724038485826,3.0007724038485826,2.939945936203003,2.939945936203003,43500,,,,,
2000-08-01,2.9602206633395,3.0210471153259277,2.9602206633395,3.0210471153259277,26300,,,,,
2000-08-02,3.0007721541763903,3.122425079345703,3.0007721541763903,3.122425079345703,39100,,,,,
2000-08-03,3.1224238750262137,3.1629748344421387,3.1224238750262137,3.1629748344421387,6200,,,,,
2000-08-04,3.1629773676395416,3.244079351425171,3.1629773676395416,3.244079351425171,37500,,,,,
2000-08-07,3.2846277126899133,3.2846277126899133,3.1629748344421387,3.1629748344421387,93300,,,,,
2000-08-08,3.203527905582603,3.203527905582603,3.0007729748495264,3.1021504402160645,21700,,,,,
2000-08-09,3.0615986167610467,3.122425079345703,3.0615986167610467,3.122425079345703,7700,,,,,
2000-08-10,3.142700566873922,3.162976054402141,3.1021495918174846,3.122425079345703,27200,,,,,
2000-08-11,3.1224259332893722,3.1224259332893722,3.081874947142757,3.1021504402160645,3500,,,,,
2000-08-14,3.1224246244681506,3.142700109042619,3.0413226861702767,3.081873655319214,18800,,,,,
2000-08-15,3.0413237628557823,3.1224257298652702,3.0413237628557823,3.0615992546081543,15300,,,,,
2000-08-16,3.041322508903399,3.041322508903399,2.9399450919399523,2.9602205753326416,10400,,,,,
2000-08-17,3.0007717170213395,3.081873655319214,2.980496232446871,3.081873655319214,13900,,,,,
2000-08-18,3.122424535303308,3.122424535303308,3.0210471153259277,3.0210471153259277,4100,,,,,
2000-08-21,3.0210471153259277,3.0615980833168797,3.0210471153259277,3.0210471153259277,3600,,,,,
2000-08-22,3.0007727874649897,3.0007727874649897,2.8385688530074225,2.919670820236206,92900,,,,,
2000-08-23,2.9602206633395,3.0210471153259277,2.9196696953485475,3.0210471153259277,11200,,,,,
2000-08-24,3.0413229723234436,3.081873945287756,3.000771999359131,3.000771999359131,8600,,,,,
2000-08-25,3.0818729527791344,3.0818729527791344,3.0413219928741455,3.0413219928741455,6300,,,,,
2000-08-28,3.081873945287756,3.081873945287756,2.919670053430506,3.000771999359131,18800,,,,,
2000-08-29,3.0007740526783224,3.0007740526783224,2.9399475516105182,2.9804985523223877,11100,,,,,
2000-08-30,2.960221425418196,2.960221425418196,2.91967044698781,2.939945936203003,6900,,,,,
2000-08-31,2.9804972956577935,2.9804972956577935,2.919670820236206,2.919670820236206,6500,,,,,
2000-09-01,2.91967044698781,2.9804969146333895,2.91967044698781,2.939945936203003,21300,,,,,
2000-09-05,2.9804985523223877,3.0413250533901914,2.960223051966453,2.9804985523223877,15100,,,,,
2000-09-06,2.9804965128769747,3.0413229723234436,2.9804965128769747,3.000771999359131,4600,,,,,
2000-09-07,3.0413229723234436,3.081873945287756,3.000771999359131,3.000771999359131,5200,,,,,
2000-09-08,3.0413232311125724,3.1832516485644926,3.0413232311125724,3.142700672149658,15500,,,,,
2000-09-11,3.1832520961761475,3.1832520961761475,3.10215013194236,3.1832520961761475,5800,,,,,
2000-09-12,3.183250314150101,3.2035257938580637,3.1224238750262137,3.1629748344421387,3500,,,,,
2000-09-13,3.203527587234594,3.203527587234594,3.142701114059254,3.1832520961761475,10600,,,,,
2000-09-14,3.203526131012155,3.223801612854004,3.1629751673284567,3.223801612854004,5900,,,,,
2000-09-15,3.203526131012155,3.223801612854004,3.1629751673284567,3.223801612854004,6800,,,,,
2000-09-18,3.2238025169867974,3.2238025169867974,3.122425079345703,3.122425079345703,8800,,,,,
2000-09-19,3.142699354734176,3.1629748344421387,3.081872915610289,3.1629748344421387,12400,,,,,
2000-09-20,3.1224251839422412,3.1832516485644926,3.0413232311125724,3.142700672149658,33900,,,,,
2000-09-21,3.183252863585949,3.244079351425171,3.1629773676395416,3.244079351425171,15500,,,,,
2000-09-22,3.2440780045150164,3.2440780045150164,3.0615986167610467,3.122425079345703,16400,,,,,
2000-09-25,3.1629748725891114,3.2035258324941003,3.0413219928741455,3.0413219928741455,17400,,,,,
2000-09-26,3.041321956194364,3.1629748344421387,3.041321956194364,3.1629748344421387,8700,,,,,
2000-09-27,3.1878156661987305,3.2085157679272935,3.146415462741604,3.1878156661987305,14200,,,,,
2000-09-28,3.167115564470167,3.2292158696558566,3.167115564470167,3.1878156661987305,2300,,,,,
2000-09-29,3.1671154274130764,3.291316032409668,3.1671154274130764,3.291316032409668,12300,,,,,
2000-10-02,3.2913166833551304,3.2913166833551304,3.146415948867798,3.146415948867798,13100,,,,,
2000-10-03,3.1878156661987305,3.2499159713844197,3.167115564470167,3.1878156661987305,14200,,,,,
2000-10-04,3.2292159849597564,3.249916087427447,3.187815780024375,3.2085158824920654,6900,,,,,
2000-10-05,3.2085162636480833,3.2085162636480833,3.105015739014274,3.146415948867798,46800,,,,,
2000-10-06,3.1464145151774088,3.1464145151774088,3.1050143241882324,3.1050143241882324,11500,,,,,
2000-10-09,3.1257169246673584,3.1257169246673584,3.1257169246673584,3.1257169246673584,6700,,,,,
2000-10-10,3.1257158439410357,3.1671160537945595,3.1257158439410357,3.146415948867798,3900,,,,,
2000-10-11,3.1464145151774088,3.1464145151774088,3.1050143241882324,3.1050143241882324,5500,,,,,
2000-10-12,3.1050168125834685,3.1464170367512483,3.1050168125834685,3.1257169246673584,1900,,,,,
2000-10-13,3.1464170367512483,3.1464170367512483,3.1050168125834685,3.1257169246673584,14000,,,,,
2000-10-16,3.1464170367512483,3.1464170367512483,3.1050168125834685,3.1257169246673584,17900,,,,,
2000-10-17,3.1257144196828204,3.1464145151774088,3.084314228693644,3.1050143241882324,11000,,,,,
2000-10-18,3.0636164087827513,3.0636164087827513,2.9601158544319826,3.0429162979125977,17300,,,,,
2000-10-19,2.9808146855602526,3.042914991509425,2.9808146855602526,3.022214889526367,31000,,,,,
2000-10-20,3.022214852370225,3.1878156661987305,2.9808146489130984,3.1878156661987305,10500,,,,,
2000-10-23,3.1464149890801845,3.2913156793667717,3.1464149890801845,3.229215383529663,5400,,,,,
2000-10-24,3.2085158824920654,3.2085158824920654,3.167115677556684,3.2085158824920654,7700,,,,,
2000-10-25,3.2085162174852586,3.2706165313720703,3.1878161128563214,3.2706165313720703,5500,,,,,
2000-10-26,3.229215383529663,3.2913156793667717,3.229215383529663,3.229215383529663,16300,,,,,
2000-10-27,3.2085161349352664,3.2085161349352664,3.105015614453484,3.1671159267425537,14800,,,,,
2000-10-30,3.1257158439410357,3.146415948867798,3.105015739014274,3.146415948867798,7700,,,,,
2000-10-31,3.1878151863049236,3.229215383529663,3.125714890467815,3.229215383529663,13800,,,,,
2000-11-01,3.2085157679272935,3.2085157679272935,3.1878156661987305,3.1878156661987305,1600,,,,,
2000-11-02,3.1257154726213026,3.2085158824920654,3.1257154726213026,3.2085158824920654,21300,,,,,
2000-11-03,3.125715225747546,3.291316032409668,3.125715225747546,3.291316032409668,18400,,,,,
2000-11-06,3.2913156793667717,3.2913156793667717,3.229215383529663,3.229215383529663,9500,,,,,
2000-11-07,3.2292159849597564,3.2292159849597564,3.1464155750889935,3.2085158824920654,2600,,,,,
2000-11-08,3.2085158824920654,3.2085158824920654,3.2085158824920654,3.2085158824920654,0,,,,,
2000-11-09,3.1671160082273846,3.2706165313720703,3.1671160082273846,3.2706165313720703,5900,,,,,
2000-11-10,3.270616073112983,3.270616073112983,3.1878156661987305,3.1878156661987305,6000,,,,,
2000-11-13,3.146415948867798,3.146415948867798,3.146415948867798,3.146415948867798,3600,,,,,
2000-11-14,3.1878151863049236,3.2499154821420326,3.1878151863049236,3.229215383529663,9500,,,,,
2000-11-15,3.1878151863049236,3.229215383529663,3.1464149890801845,3.229215383529663,3800,,,,,
2000-11-16,3.229216368574845,3.229216368574845,3.146415948867798,3.146415948867798,3600,,,,,
2000-11-17,3.105015614453484,3.1671159267425533,3.105015614453484,3.1671159267425537,4600,,,,,
2000-11-20,3.146415948867798,3.146415948867798,3.146415948867798,3.146415948867798,2000,,,,,
2000-11-21,3.187814706166585,3.187814706166585,3.1050143241882324,3.1050143241882324,8200,,,,,
2000-11-22,3.1257158439410357,3.1878161587213216,3.105015739014274,3.146415948867798,12900,,,,,
2000-11-24,3.0636146068573,3.0636146068573,3.0222144094673364,3.0636146068573,13600,,,,,
2000-11-27,3.0429140377044677,3.1050143241882324,3.0222139422098797,3.1050143241882324,7500,,,,,
2000-11-28,3.1050153701536116,3.2292159849597564,3.1050153701536116,3.2085158824920654,23700,,,,,
2000-11-29,3.229215396417154,3.229215396417154,3.0222144094673364,3.0636146068573,24300,,,,,
2000-11-30,3.1050168125834685,3.1464170367512483,3.1050168125834685,3.1257169246673584,8200,,,,,
2000-12-01,3.1257149029422453,3.1257149029422453,3.0636146068573,3.0636146068573,4000,,,,,
2000-12-04,3.0636155291607503,3.146415948867798,3.0636155291607503,3.146415948867798,5900,,,,,
2000-12-05,3.1464155750889935,3.2292159849597564,3.1464155750889935,3.2085158824920654,16000,,,,,
2000-12-06,3.1671160537945595,3.2085162636480833,3.146415948867798,3.146415948867798,9200,,,,,
2000-12-07,3.1464158226461967,3.1671159267425533,3.1257157185498405,3.1671159267425537,1500,,,,,
2000-12-08,3.125714890467815,3.229215383529663,3.125714890467815,3.229215383529663,14500,,,,,
2000-12-11,3.2499170303344727,3.2499170303344727,3.0636160540732607,3.2499170303344727,30400,,,,,
2000-12-12,3.1671159267425533,3.229216239031623,3.1671159267425533,3.1671159267425537,10200,,,,,
2000-12-13,3.208515284917293,3.229215383529663,3.1878151863049236,3.229215383529663,7900,,,,,
2000-12-14,3.2499154821420326,3.270615580754402,3.208515284917293,3.229215383529663,23200,,,,,
2000-12-15,3.2706165313720703,3.291316636001007,3.2085162174852586,3.2706165313720703,12800,,,,,
2000-12-18,3.229215729911372,3.291316032409668,3.229215729911372,3.291316032409668,16900,,,,,
2000-12-19,3.2913156793667717,3.2913156793667717,3.229215383529663,3.229215383529663,30300,,,,,
2000-12-20,3.187815528245842,3.291316032409668,3.187815528245842,3.291316032409668,13300,,,,,
2000-12-21,3.291316032409668,3.291316032409668,3.229215729911372,3.291316032409668,32800,,,,,
2000-12-22,3.291316636001007,3.3120167406299443,3.249916426743133,3.2706165313720703,26400,,,,,
2000-12-26,3.229216322114196,3.291316636001007,3.2085162174852586,3.2706165313720703,15500,,,,,
2000-12-27,3.2959698901814263,3.3382259144145214,3.2959698901814263,3.3170979022979736,7400,,,,,
2000-12-28,3.295971560787845,3.295971560787845,3.2537155151367183,3.2537155151367188,4900,,,,,
2000-12-29,3.2959688114670085,3.3593528270721436,3.2114567906601623,3.3593528270721436,29300,,,,,
2001-01-02,3.359355292742765,3.359355292742765,3.3170992513246174,3.3382272720336914,18800,,,,,
2001-01-03,3.359353926531069,3.359353926531069,3.2537138659483307,3.3170979022979736,39400,,,,,
2001-01-04,3.295970264234041,3.295970264234041,3.211458206176758,3.211458206176758,17300,,,,,
2001-01-05,3.232586778498985,3.232586778498985,3.084690651378116,3.1269466876983643,13800,,,,,
2001-01-08,3.10581866953824,3.1269466876983643,3.10581866953824,3.1269466876983643,33300,,,,,
2001-01-09,3.1269462219137227,3.1903302669525146,3.1058182069007922,3.1903302669525146,77900,,,,,
2001-01-10,3.2114578755696614,3.2114578755696614,3.126945826212565,3.1692018508911133,26800,,,,,
2001-01-11,3.16920233707802,3.23258638381958,3.1480743214974996,3.23258638381958,20700,,,,,
2001-01-12,3.2537155151367183,3.295971560787845,3.2114594694855922,3.2537155151367188,9900,,,,,
2001-01-16,3.2537138659483307,3.359353926531069,3.2537138659483307,3.3170979022979736,25600,,,,,
2001-01-17,3.3382269541422525,3.3382269541422525,3.253714879353841,3.295970916748047,11800,,,,,
2001-01-18,3.2537142476727885,3.2959702768633443,3.2537142476727885,3.2748422622680664,32300,,,,,
2001-01-19,3.31709681666872,3.3593528270721436,3.232584795861874,3.3593528270721436,60900,,,,,
2001-01-22,3.359355629264534,3.359355629264534,3.2537155151367183,3.2537155151367188,12400,,,,,
2001-01-23,3.295970916748047,3.295970916748047,3.2325868606567383,3.295970916748047,12900,,,,,
2001-01-24,3.253714235205399,3.295970264234041,3.211458206176758,3.211458206176758,16900,,,,,
2001-01-25,3.169202177148116,3.295970264234041,3.1269461481194747,3.211458206176758,35600,,,,,
2001-01-26,3.253714311991306,3.3382263720430285,3.1903302669525146,3.1903302669525146,13900,,,,,
2001-01-29,3.194556431978863,3.2520246698754676,3.1911758715407124,3.2249808311462402,8800,,,,,
2001-01-30,3.1945557300877176,3.2351214792686633,3.1607511002975546,3.211458206176758,51600,,,,,
2001-01-31,3.2452638754862173,3.279068512746456,3.2148394762804107,3.2486441135406494,7800,,,,,
2001-02-01,3.248644038806863,3.295970916748047,3.22160020066561,3.295970916748047,12000,,,,,
2001-02-02,3.295970916748047,3.312873396183325,3.2621659578774898,3.295970916748047,4600,,,,,
2001-02-05,3.2621659578774898,3.295970916748047,3.245263800830192,3.295970916748047,10500,,,,,
2001-02-06,3.262166976928711,3.3297769157901387,3.262166976928711,3.262166976928711,11000,,,,,
2001-02-07,3.2790684373127683,3.312873396183325,3.2790684373127683,3.295970916748047,23000,,,,,
2001-02-08,3.295971946359425,3.3128744310747815,3.262166976928711,3.262166976928711,9100,,,,,
2001-02-09,3.2925894315996547,3.2959699910148146,3.2790675163269043,3.2790675163269043,7300,,,,,
